

408|12/03/2009|20|1|14|12|18|3|21|22|11|4|2|10|15|23|19|6|707|34309|225407|1244916|246.627,48|897,01|10|4|2|0





409|16/03/2009|24|6|14|20|8|7|23|25|4|2|10|16|21|1|17|7|715|34068|265339|1290730|217.932,87|914,41|10|4|2|0






410|19/03/2009|5|17|1|4|8|15|19|18|7|10|25|9|14|13|11|3|542|20218|273463|1433295|383.338,36|909,35|10|4|2|0


411|23/03/2009|18|17|1|5|14|25|7|16|12|24|20|11|22|21|9|4|766|25330|253883|1353830|381.115,94|852,93|10|4|2|0



412|26/03/2009|18|20|21|12|4|11|3|22|19|17|25|10|9|8|16|1|373|12969|171721|1097290|1.710.946,58|1.965,86|10|4|2|0
413|30/03/2009|8|16|20|21|14|3|10|25|13|17|6|12|2|5|9|4|593|18784|224653|1290202|397.925,72|1.150,35|10|4|2|0



414|02/04/2009|3|16|19|15|6|5|20|11|18|25|21|10|8|2|9|1|470|21468|293063|1295176|1.338.329,90|1.220,36|10|4|2|0
415|06/04/2009|7|3|15|1|22|18|19|23|10|11|20|13|14|21|17|5|612|27538|309040|1565600|253.888,86|888,97|10|4|2|0




416|09/04/2009|13|20|6|19|23|25|15|5|18|22|24|1|2|7|16|4|496|18138|232293|1241256|363.504,24|1.256,35|10|4|2|0



417|15/04/2009|21|8|17|12|1|23|14|13|2|9|3|11|19|16|15|1|517|20670|269076|1441878|1.093.879,81|906,78|10|4|2|0
418|16/04/2009|5|19|20|22|11|9|14|8|10|12|24|25|13|18|23|4|585|17760|201772|1160590|299.058,14|876,36|10|4|2|0



419|20/04/2009|23|3|17|21|16|14|18|5|4|22|20|15|24|7|6|10|669|17576|193868|1059789|170.853,39|1.094,51|10|4|2|0









420|23/04/2009|22|11|3|19|9|5|4|24|10|25|12|18|8|7|6|3|467|14512|191755|1085486|440.611,68|1.213,06|10|4|2|0


421|27/04/2009|25|10|14|4|5|15|9|3|13|20|16|8|19|23|12|2|572|28873|248920|1412541|656.440,63|983,68|10|4|2|0

422|30/04/2009|25|7|22|3|8|18|14|17|1|23|4|12|13|6|2|11|1108|32327|310368|1327303|91.352,80|555,26|10|4|2|0










423|04/05/2009|17|16|24|20|25|1|13|2|23|18|11|15|5|3|22|1|410|17740|256631|1403461|1.216.110,88|1.271,20|10|4|2|0
424|07/05/2009|6|11|13|24|10|1|15|18|25|16|9|3|17|14|19|0|329|14344|209080|1284777|0|2.162,75|10|4|2|1.660.271,46
425|11/05/2009|16|1|19|22|23|7|10|20|11|12|13|18|9|15|24|6|708|26922|345096|1928442|578.407,86|1.095,75|10|4|2|0





426|14/05/2009|6|15|16|24|19|11|25|3|5|10|4|18|2|22|8|2|951|25317|292035|1325120|726.104,90|934,91|10|4|2|0

427|18/05/2009|4|9|7|24|3|11|16|1|10|21|6|22|19|5|12|2|434|17269|247243|1264170|886.616,18|1.751,05|10|4|2|0

428|21/05/2009|13|17|4|14|1|20|18|24|23|11|22|15|19|3|21|2|382|25391|265762|1327398|666.581,88|1.495,69|10|4|2|0

429|25/05/2009|16|7|23|3|5|13|2|12|25|14|19|4|6|17|8|7|1066|28810|338670|1536903|168.970,74|679,32|10|4|2|0






430|28/05/2009|5|14|2|20|15|7|25|13|22|6|4|23|9|11|3|1|407|18378|236449|1404782|1.275.129,30|1.342,72|10|4|2|0
431|01/06/2009|24|3|18|5|12|21|13|9|15|20|22|11|1|23|2|3|727|25503|386807|1640128|355.534,38|898,24|10|4|2|0


432|04/06/2009|10|15|13|6|21|12|2|17|7|20|3|23|4|19|24|12|1151|26062|270390|1329532|119.469,82|762,58|10|4|2|0











433|08/06/2009|14|15|19|7|9|8|24|21|23|3|1|5|2|25|22|4|474|19541|270976|1478893|345.730,12|1.250,38|10|4|2|0



434|12/06/2009|21|12|3|15|17|11|13|16|4|9|23|6|25|24|18|3|595|19268|232834|1277729|388.361,81|1.198,85|10|4|2|0


435|15/06/2009|14|16|25|11|24|15|1|10|17|21|18|5|4|13|3|2|359|14484|215823|1337639|690.715,03|1.649,14|10|4|2|0

436|18/06/2009|20|3|15|25|7|23|4|6|21|19|13|10|14|18|22|4|566|18007|221994|1270949|375.002,23|1.135,80|10|4|2|0



437|22/06/2009|12|20|5|21|1|8|19|4|11|23|6|17|10|16|2|1|491|20628|248500|1293534|1.623.920,99|1.417,45|10|4|2|0
438|25/06/2009|21|18|7|23|13|8|9|1|15|17|11|24|22|25|4|2|705|24534|308933|1434620|463.833,28|805,61|10|4|2|0

439|29/06/2009|9|25|2|21|10|3|11|5|14|24|23|17|19|12|15|3|1050|31931|341529|1652570|331.827,03|580,45|10|4|2|0


440|02/07/2009|12|1|14|19|3|13|15|21|5|22|25|24|16|8|9|4|620|21684|279245|1477709|324.801,29|1.282,95|10|4|2|0



441|06/07/2009|11|25|13|2|20|1|9|7|10|14|4|8|3|23|24|1|476|19887|275351|1618369|1.478.453,20|1.331,14|10|4|2|0
442|09/07/2009|22|6|12|23|8|5|18|25|14|15|17|24|9|13|7|8|670|20117|265028|1362847|158.181,99|1.156,37|10|4|2|0







443|13/07/2009|23|5|12|7|18|3|16|10|17|11|19|22|21|1|2|4|508|20967|261631|1477085|417.926,72|1.410,33|10|4|2|0



444|16/07/2009|2|7|22|18|19|20|25|3|21|1|15|6|10|14|24|4|451|15044|195211|1144892|458.498,53|1.742,79|10|4|2|0



445|20/07/2009|1|15|10|2|4|12|7|20|18|21|13|16|9|11|19|4|603|23103|266477|1430795|390.412,33|1.109,92|10|4|2|0



446|23/07/2009|1|8|4|15|6|11|14|16|24|5|19|21|10|23|2|5|651|22372|254065|1230063|302.724,08|1.423,51|10|4|2|0




447|27/07/2009|18|16|25|21|24|8|22|17|5|12|1|2|19|10|20|3|409|19802|222597|1314025|589.834,33|1.854,18|10|4|2|0


448|30/07/2009|10|17|20|5|12|23|1|6|15|13|24|3|14|9|11|1|435|17496|247609|1473482|1.329.469,54|1.309,82|10|4|2|0
449|03/08/2009|17|1|10|3|4|8|19|18|11|2|22|24|9|25|16|0|522|18788|250501|1422374|0|1.433,44|10|4|2|1.745.924,77
450|06/08/2009|24|22|11|14|5|9|16|7|4|21|23|18|17|25|6|3|460|19788|268293|1642129|1.403.449,06|2.296,05|10|4|2|0


451|10/08/2009|18|5|14|9|24|23|8|19|15|6|1|22|17|3|25|9|1074|30935|351167|1692152|155.083,09|795,66|10|4|2|0








452|13/08/2009|18|14|20|9|17|24|12|19|25|10|11|1|6|8|7|0|336|13228|207555|1271237|0|2.659,27|10|4|2|2.084.866,37
453|17/08/2009|3|24|14|4|1|19|9|2|6|25|15|11|20|21|17|4|781|29034|359976|1939899|1.057.914,21|1.178,05|10|4|2|0



454|20/08/2009|12|6|4|24|20|17|22|19|25|3|13|11|15|7|14|0|485|20691|261766|1519792|0|1.420,19|10|4|2|1.607.172,77
455|24/08/2009|7|12|18|21|19|11|1|6|4|3|23|14|5|8|25|8|729|29024|362409|1966307|457.924,97|1.208,83|10|4|2|0







456|27/08/2009|23|12|14|4|11|24|25|9|13|17|3|10|1|18|21|7|785|27862|346024|1732830|178.670,79|975,45|10|4|2|0






457|31/08/2009|15|19|25|4|21|13|23|22|14|16|11|18|5|1|20|1|407|17580|298630|1634482|1.741.731,78|1.834,05|10|4|2|0
458|03/09/2009|22|6|13|9|4|20|3|15|8|5|2|7|18|16|11|5|855|29344|311187|1553849|311.957,52|1.116,92|10|4|2|0




459|08/09/2009|11|17|10|19|23|2|14|15|1|20|4|21|3|7|12|3|757|31694|283370|1385273|367.854,54|892,53|10|4|2|0


460|10/09/2009|4|9|10|1|19|15|23|11|22|17|16|12|14|6|3|8|645|20777|239996|1235607|214.569,91|1.140,57|12,5|5|2,5|0







461|14/09/2009|11|19|4|24|6|12|23|8|15|17|5|7|14|13|3|5|698|24686|324355|1647498|287.640,29|1.261,50|12,5|5|2,5|0




462|17/09/2009|18|3|7|23|17|24|21|1|8|14|5|22|16|2|12|0|558|19875|265357|1274994|0|1.285,88|12,5|5|2,5|1.674.205,87
463|21/09/2009|22|19|2|9|18|23|25|20|11|3|6|13|7|17|14|7|1196|31408|347878|1782660|515.681,63|990,83|12,5|5|2,5|0






464|24/09/2009|5|25|17|2|8|21|1|23|22|16|24|19|20|10|11|2|530|23200|213995|1175939|966.866,22|1.563,66|12,5|5|2,5|0

465|28/09/2009|7|10|1|22|9|18|6|25|11|3|21|2|19|13|4|2|455|20974|246908|1400828|830.150,42|1.563,86|12,5|5|2,5|0

466|01/10/2009|6|12|17|8|20|14|10|19|25|2|22|11|7|18|21|1|328|13667|199100|1156871|1.976.545,27|2.582,60|12,5|5|2,5|0
467|05/10/2009|7|10|2|13|25|4|22|15|21|24|14|6|18|17|5|5|565|17521|213037|1251469|396.907,31|1.505,34|12,5|5|2,5|0




468|08/10/2009|15|9|18|17|5|13|2|6|10|21|25|3|24|22|12|8|954|23771|268374|1260272|191.492,28|983,14|12,5|5|2,5|0







469|13/10/2009|6|25|5|23|13|14|19|2|22|18|11|10|7|1|8|3|617|17705|208381|1155000|465.357,53|1.385,31|12,5|5|2,5|0


470|15/10/2009|20|6|7|18|22|23|13|5|15|4|1|8|3|11|10|3|576|23017|268187|1174744|390.100,47|1.243,94|12,5|5|2,5|0


471|19/10/2009|4|25|20|12|24|16|13|15|11|6|9|3|10|14|2|1|314|14393|182221|1128926|1.727.808,67|2.358,25|12,5|5|2,5|0
472|22/10/2009|13|6|11|2|12|1|14|7|20|8|4|17|18|15|5|3|446|14550|226525|1064480|552.536,31|1.592,83|12,5|5|2,5|0


473|27/10/2009|8|25|5|7|15|1|6|17|23|9|11|22|12|19|2|8|724|22640|257219|1324486|154.499,63|1.045,21|12,5|5|2,5|0







474|29/10/2009|3|11|10|23|16|17|21|15|12|2|5|9|1|18|24|2|461|17059|207057|1118403|733.503,80|1.363,81|12,5|5|2,5|0

475|03/11/2009|4|9|2|20|23|3|21|11|6|5|14|13|25|10|17|0|433|13728|161087|821107|0|1.204,84|12,5|5|2,5|852.108,03
476|05/11/2009|6|1|13|5|10|7|24|17|9|19|16|15|14|25|11|1|424|23008|248333|1265772|2.359.556,64|1.523,70|12,5|5|2,5|0
477|09/11/2009|8|16|7|14|4|24|2|20|6|23|18|11|25|12|10|8|1382|36503|271640|1163643|185.196,45|656,35|12,5|5|2,5|0







478|12/11/2009|11|2|22|9|10|13|24|23|7|12|5|16|25|3|18|7|708|23117|261931|1302836|182.665,53|1.105,72|12,5|5|2,5|0






479|16/11/2009|18|15|13|23|24|3|5|22|19|2|11|8|16|14|25|1|607|21383|258022|1403421|1.250.813,46|1.261,62|12,5|5|2,5|0
480|19/11/2009|22|7|6|24|11|8|9|12|4|25|19|18|5|17|15|2|484|18602|214612|1132768|752.129,78|1.331,99|12,5|5|2,5|0

481|23/11/2009|5|13|17|15|24|22|21|12|10|3|14|9|1|7|20|7|1081|26980|261385|1224712|181.112,53|718,03|12,5|5|2,5|0






482|26/11/2009|25|17|15|2|21|8|10|9|22|12|6|23|7|19|16|4|242|11135|179422|989180|433.783,11|3.072,84|12,5|5|2,5|0



483|30/11/2009|22|5|1|7|21|6|24|17|18|4|9|14|11|12|23|5|508|20378|208730|1127835|320.893,49|1.353,60|12,5|5|2,5|0




484|03/12/2009|8|4|16|20|23|14|6|13|1|11|9|17|21|10|25|3|695|20032|224299|1109636|551.482,24|1.020,21|12,5|5|2,5|0


485|07/12/2009|25|17|22|7|6|18|24|20|3|21|16|2|11|5|4|2|211|8989|153197|967691|1.047.362,19|4.254,69|12,5|5|2,5|0

486|10/12/2009|4|15|13|20|19|2|22|9|7|5|11|3|18|1|21|3|591|21380|272508|1295745|384.852,57|1.196,06|12,5|5|2,5|0


487|14/12/2009|8|7|5|17|6|24|15|14|18|21|4|9|10|22|19|5|331|13349|192877|1071367|375.735,37|2.432,47|12,5|5|2,5|0




488|17/12/2009|8|7|5|13|24|14|6|20|17|15|25|22|18|12|11|6|456|18355|219517|1184568|240.000,26|1.353,38|12,5|5|2,5|0





489|21/12/2009|23|12|17|10|11|1|5|21|18|22|25|2|14|7|19|1|773|26471|262837|1315551|1.314.020,28|1.040,75|12,5|5|2,5|0
490|24/12/2009|10|21|12|23|17|5|13|16|14|8|22|6|18|3|11|3|360|12787|164246|889574|420.057,19|1.500,20|12,5|5|2,5|0


491|28/12/2009|1|23|13|2|16|11|3|7|25|24|9|21|22|12|20|10|575|16674|188823|1024321|125.888,45|1.340,42|12,5|5|2,5|0









492|31/12/2009|15|3|11|1|12|8|24|6|2|4|14|21|19|25|18|2|273|10832|147080|784911|571.428,57|1.794,13|12,5|5|2,5|0

493|04/01/2010|22|13|25|15|17|12|1|5|14|18|7|4|21|10|8|1|522|16064|182362|960295|1.153.381,96|1.352,78|12,5|5|2,5|0
494|07/01/2010|12|4|7|3|20|13|5|18|8|19|16|15|21|22|2|1|410|17607|201733|1055673|1.616.972,81|1.690,22|12,5|5|2,5|0
495|11/01/2010|1|9|24|3|7|6|13|11|8|25|17|22|4|15|19|14|1763|35188|315606|1359905|69.850,67|339,6|12,5|5|2,5|0













496|14/01/2010|19|11|21|22|17|14|5|16|7|9|24|13|15|4|3|4|1104|28763|286168|1332039|270.015,19|598,96|12,5|5|2,5|0



497|18/01/2010|2|16|4|5|25|17|11|9|3|8|12|14|1|23|19|1|660|19661|241297|1275136|1.452.743,77|1.347,62|12,5|5|2,5|0
498|21/01/2010|11|14|20|5|16|2|23|13|22|4|15|1|6|25|18|1|394|19783|214251|1145546|1.500.332,47|1.631,98|12,5|5|2,5|0
499|25/01/2010|19|7|3|2|25|12|24|10|1|11|20|15|17|4|21|5|668|22310|232278|1158584|259.345,38|1.188,49|12,5|5|2,5|0




500|28/01/2010|25|16|2|5|13|21|23|8|18|6|14|3|10|20|9|11|1761|41880|310156|1174557|99.248,36|379,56|12,5|5|2,5|0










501|01/02/2010|18|3|25|17|21|23|2|12|19|4|15|9|24|6|1|9|692|21741|270699|1326696|148.820,58|1.185,01|12,5|5|2,5|0








502|04/02/2010|23|2|10|5|19|13|4|3|16|1|6|8|24|11|18|2|457|18368|226048|1214288|739.979,76|1.387,89|12,5|5|2,5|0

503|08/02/2010|1|2|14|12|3|17|5|7|20|25|11|15|21|24|4|3|597|38355|269717|1289118|422.012,08|1.298,36|12,5|5|2,5|0


504|11/02/2010|16|15|20|10|17|13|18|14|9|21|12|19|1|23|6|0|274|10689|162296|982144|0|3.099,58|12,5|5|2,5|1.981.660,21
505|13/02/2010|3|6|19|24|16|21|17|15|22|7|18|11|20|4|9|1|210|8418|125363|702501|3.246.835,18|2.581,99|12,5|5|2,5|0
506|18/02/2010|21|20|19|4|11|9|15|12|6|16|24|17|22|5|13|1|395|14552|206308|995591|1.526.982,41|1.656,76|12,5|5|2,5|0
507|22/02/2010|8|24|9|11|3|20|21|1|6|10|23|5|2|12|25|6|406|15636|212701|1221538|254.800,40|1.613,80|12,5|5|2,5|0





508|25/02/2010|14|15|19|8|5|2|7|9|3|25|6|16|24|18|23|5|495|19303|229983|1116568|281.746,45|1.219,68|12,5|5|2,5|0




509|01/03/2010|20|11|17|1|3|24|15|9|25|5|12|6|19|16|22|9|898|25538|265722|1269135|160.612,17|985,52|12,5|5|2,5|0








510|04/03/2010|23|3|21|4|20|7|6|13|25|1|22|10|11|12|2|4|509|18319|214225|1238241|413.048,98|1.391,13|12,5|5|2,5|0



511|08/03/2010|24|13|11|17|25|5|12|19|1|21|18|14|10|7|2|5|751|26939|251711|1386659|294.214,41|1.199,27|12,5|5|2,5|0




512|12/03/2010|9|2|12|15|16|5|24|6|21|7|1|4|10|8|13|1|282|10972|188835|919784|1.661.076,85|2.524,44|12,5|5|2,5|0
513|15/03/2010|15|20|18|17|22|2|23|3|1|9|10|13|25|11|6|5|1040|26822|279101|1423069|236.824,24|697,08|12,5|5|2,5|0




514|18/03/2010|1|7|24|25|8|11|22|17|9|12|15|5|6|18|21|2|595|20989|218580|1180373|763.862,20|1.100,40|12,5|5|2,5|0

515|22/03/2010|11|18|14|5|3|17|7|20|25|9|10|2|13|24|12|6|884|26458|288568|1350255|202.043,33|839,59|12,5|5|2,5|0





516|25/03/2010|8|7|23|11|21|4|20|6|18|5|14|24|12|2|13|1|472|18207|210820|1094470|1.564.230,58|1.420,30|12,5|5|2,5|0
517|29/03/2010|9|21|7|23|12|17|11|3|13|22|8|1|4|6|5|1|453|18492|238232|1347231|1.293.222,34|1.223,49|12,5|5|2,5|0
518|01/04/2010|19|13|11|20|14|17|24|10|5|16|12|6|4|7|22|1|309|12294|175675|964462|1.704.237,56|2.363,72|12,5|5|2,5|0
519|05/04/2010|23|9|17|19|24|16|3|12|15|11|7|25|13|2|21|8|1120|33226|297943|1208184|70.254,06|307,23|12,5|5|2,5|0







520|08/04/2010|15|12|24|10|14|4|18|6|5|22|20|9|2|23|19|5|787|22526|241184|1169925|304.073,80|1.182,76|12,5|5|2,5|0




521|12/04/2010|19|9|5|17|12|11|2|10|6|23|4|20|13|1|3|4|617|22112|255951|1431712|320.079,25|1.270,44|12,5|5|2,5|0



522|15/04/2010|16|25|11|6|19|22|23|4|2|21|7|9|17|18|24|1|341|15323|198246|1114898|1.779.817,90|2.236,89|12,5|5|2,5|0
523|19/04/2010|2|19|11|13|4|8|16|25|24|17|12|5|9|10|18|2|675|20538|221803|1234488|777.355,86|1.410,16|12,5|5|2,5|0

524|22/04/2010|3|11|7|22|5|2|17|23|20|24|12|6|14|10|21|4|551|17994|201564|1085636|333.599,98|1.482,72|12,5|5|2,5|0



525|26/04/2010|4|9|3|25|15|21|17|16|20|22|18|6|10|13|11|4|494|15966|212745|1120415|422.783,22|1.467,15|12,5|5|2,5|0



526|29/04/2010|4|8|24|12|7|10|1|15|2|25|9|11|16|19|14|4|410|17338|207248|1171704|348.184,93|1.455,83|12,5|5|2,5|0



527|03/05/2010|11|5|14|2|6|9|22|23|12|19|15|24|1|16|17|3|656|21327|241186|1166896|464.997,39|1.301,94|12,5|5|2,5|0


528|06/05/2010|6|23|10|4|12|15|7|24|11|25|2|19|3|21|8|1|437|15652|222396|1238471|1.526.533,47|1.497,09|12,5|5|2,5|0
529|10/05/2010|23|16|25|7|19|5|18|3|20|17|22|11|6|2|12|1|348|13505|189493|1126684|1.744.474,56|2.148,37|12,5|5|2,5|0
530|13/05/2010|11|16|10|3|8|23|14|9|18|4|7|6|12|21|22|2|332|13200|183705|1071544|921.212,78|2.378,35|12,5|5|2,5|0

531|17/05/2010|14|3|12|21|1|15|23|25|22|7|16|17|10|13|2|1|357|13299|188391|1214710|1.750.987,00|2.102,03|12,5|5|2,5|0
532|20/05/2010|24|7|2|9|15|6|16|5|19|12|1|11|22|4|13|4|856|27798|290052|1324573|260.411,23|745,02|12,5|5|2,5|0



533|24/05/2010|20|10|8|24|25|18|13|16|9|1|11|17|2|3|14|2|563|19464|217320|1115689|825.816,73|1.257,27|12,5|5|2,5|0

534|27/05/2010|3|24|2|22|5|18|7|1|19|8|12|21|11|13|15|8|651|21381|246416|1296022|141.434,12|1.064,11|12,5|5|2,5|0







535|31/05/2010|1|25|13|4|5|24|23|11|15|19|21|16|9|6|17|8|1498|40961|360660|1416452|105.001,52|343,31|12,5|5|2,5|0







536|04/06/2010|3|19|16|4|20|11|17|9|15|22|23|5|25|24|7|3|380|16892|233261|1174458|358.144,31|1.211,77|12,5|5|2,5|0


537|07/06/2010|10|18|6|24|11|17|22|23|15|4|2|9|14|1|20|3|498|15557|185784|967245|505.475,29|1.305,01|12,5|5|2,5|0


538|10/06/2010|12|16|6|18|10|24|19|20|13|17|11|25|21|5|2|2|308|12973|188621|1136757|864.843,03|2.406,80|12,5|5|2,5|0

539|14/06/2010|12|4|5|16|6|14|2|13|8|1|21|9|15|23|19|2|575|20840|234195|1245413|701.454,48|1.493,78|12,5|5|2,5|0

540|17/06/2010|13|11|12|7|18|16|9|22|15|24|19|20|2|6|8|2|353|15332|216759|1082704|724.630,15|1.759,52|12,5|5|2,5|0

541|21/06/2010|9|3|20|17|19|10|22|6|4|13|25|14|5|24|15|13|697|20672|235534|1177329|106.439,22|1.215,45|12,5|5|2,5|0












542|24/06/2010|18|13|8|2|4|17|22|10|24|5|9|16|1|3|20|2|251|11695|171471|964323|780.319,96|2.664,72|12,5|5|2,5|0

543|28/06/2010|7|20|15|1|13|17|25|24|14|16|22|11|8|10|5|1|566|16716|186405|907421|1.258.973,12|1.361,83|12,5|5|2,5|0
544|01/07/2010|18|19|9|21|5|8|7|4|2|14|15|13|11|24|23|8|1188|26674|264609|1304943|131.506,97|542,18|12,5|5|2,5|0







545|05/07/2010|18|24|1|23|13|12|11|5|25|7|6|14|15|17|3|5|559|19089|255175|1318074|243.944,00|1.335,89|12,5|5|2,5|0




546|08/07/2010|5|17|10|4|9|13|3|19|18|12|21|8|11|2|23|10|1362|29268|298934|1399866|99.495,51|447,25|12,5|5|2,5|0









547|12/07/2010|25|14|9|10|6|5|17|20|4|1|2|12|24|19|16|4|525|18363|219631|1162495|364.055,20|1.188,75|12,5|5|2,5|0



548|15/07/2010|20|23|6|13|9|14|3|4|1|2|7|25|5|8|17|3|499|15092|207442|1225078|511.311,21|1.317,44|12,5|5|2,5|0


549|19/07/2010|22|10|20|14|13|9|7|3|4|15|17|16|21|23|11|3|516|17316|218298|1163801|547.465,83|1.364,12|12,5|5|2,5|0


550|22/07/2010|16|22|14|13|11|1|9|21|17|6|10|5|18|20|7|0|364|14046|182316|1038543|0|2.128,59|12,5|5|2,5|1.807.877,40
551|26/07/2010|10|12|20|19|13|18|24|16|21|14|8|22|3|7|17|4|516|19374|251668|1412653|1.006.624,34|1.842,71|12,5|5|2,5|0



552|29/07/2010|1|24|22|4|8|13|17|20|6|10|25|12|3|5|23|5|534|18315|219362|1196146|300.996,01|1.207,85|12,5|5|2,5|0




553|02/08/2010|10|23|21|7|14|15|17|8|12|4|5|24|13|18|9|6|552|21395|258936|1319433|236.490,57|1.101,66|12,5|5|2,5|0





554|05/08/2010|13|3|22|4|25|20|19|6|9|24|21|17|2|14|1|2|921|19962|225349|1190896|808.008,00|1.074,26|12,5|5|2,5|0

555|09/08/2010|7|24|16|1|2|17|14|8|10|20|12|6|9|23|18|2|367|15698|200568|1148222|934.301,32|2.182,10|12,5|5|2,5|0

556|12/08/2010|8|11|18|20|25|1|4|9|22|23|14|13|16|17|24|1|410|16469|214203|1182087|1.649.889,50|1.724,62|12,5|5|2,5|0
557|16/08/2010|7|18|12|9|8|21|14|5|17|15|23|10|20|19|1|8|861|18470|244201|1257223|190.268,59|1.082,37|12,5|5|2,5|0







558|19/08/2010|14|7|25|5|24|4|20|17|21|3|18|22|12|10|1|4|799|22708|236911|1159379|363.422,60|1.113,91|12,5|5|2,5|0



559|23/08/2010|19|14|16|1|7|11|5|10|21|23|2|20|22|13|9|8|686|19343|226706|1195704|201.461,22|1.438,40|12,5|5|2,5|0







560|26/08/2010|1|4|18|21|23|25|12|24|10|19|9|20|2|14|17|4|604|20649|244953|1235083|314.489,59|1.275,13|12,5|5|2,5|0



561|30/08/2010|7|12|15|6|2|3|17|9|11|21|10|20|4|13|18|2|715|18107|220613|1249894|755.984,07|1.294,67|12,5|5|2,5|0

562|02/09/2010|3|22|16|8|13|14|24|5|18|21|20|1|7|19|2|0|426|15885|219713|1121876|0|1.683,32|12,5|5|2,5|1.673.214,96
563|06/09/2010|6|20|12|3|1|4|23|5|9|19|7|22|16|24|11|1|549|22041|247821|1352794|3.849.193,68|1.698,66|12,5|5|2,5|0
564|09/09/2010|9|19|3|14|24|12|15|21|17|23|7|4|1|20|2|6|1484|35027|318247|1357895|174.322,76|431,51|12,5|5|2,5|0





565|13/09/2010|24|6|7|12|21|1|9|17|18|4|20|15|19|10|23|4|696|26403|308783|1310061|387.484,25|1.363,42|12,5|5|2,5|0



566|16/09/2010|5|20|16|4|1|9|7|17|3|14|15|21|11|19|10|1|597|19734|269743|1352743|1.442.873,72|1.479,71|12,5|5|2,5|0
567|20/09/2010|1|14|10|5|15|9|25|12|13|2|7|17|24|21|8|1|484|19068|258278|1433615|1.396.811,92|1.236,85|12,5|5|2,5|0
568|23/09/2010|15|16|4|9|13|6|1|20|5|18|17|7|8|21|2|2|296|12319|188348|1093798|945.550,01|2.738,08|12,5|5|2,5|0

569|27/09/2010|19|25|7|6|18|17|12|16|13|1|2|8|22|24|20|3|424|14729|191379|1107683|649.261,12|1.968,78|12,5|5|2,5|0


570|30/09/2010|20|10|18|21|14|5|2|1|15|12|22|23|4|19|3|5|1211|14428|180764|1141748|340.385,74|860,44|12,5|5|2,5|0




571|04/10/2010|25|3|11|15|5|24|12|6|19|4|20|18|7|16|21|1|409|12619|167577|1045766|2.000.714,60|2.096,46|12,5|5|2,5|0
572|07/10/2010|21|5|15|13|16|9|22|10|19|14|6|17|8|2|24|8|537|17762|206388|1132891|208.278,57|1.329,79|12,5|5|2,5|0







573|11/10/2010|11|24|22|2|20|10|14|1|7|3|12|23|18|25|16|10|738|22769|237282|1175010|144.750,16|1.200,84|12,5|5|2,5|0









574|14/10/2010|6|19|20|16|18|25|14|12|22|1|21|11|13|23|5|2|236|11996|178066|985987|895.020,07|3.250,68|12,5|5|2,5|0

575|18/10/2010|15|21|3|16|13|5|8|24|9|22|19|12|17|10|18|3|562|19209|243515|1221767|488.591,66|1.117,78|12,5|5|2,5|0


576|21/10/2010|15|21|25|6|12|10|8|13|18|16|19|17|9|23|11|2|458|15938|223371|1245607|761.051,27|1.424,30|12,5|5|2,5|0

577|25/10/2010|8|16|15|4|3|2|22|10|19|1|23|5|21|18|12|2|507|23593|209147|1185808|828.762,36|1.401,12|12,5|5|2,5|0

578|28/10/2010|10|8|21|19|22|6|16|4|23|7|15|12|1|14|13|2|397|14876|185023|1069786|904.717,13|1.953,33|12,5|5|2,5|0

579|01/11/2010|6|7|14|24|17|20|19|13|10|1|8|21|3|5|12|4|872|22931|240902|1207526|359.931,80|1.010,85|12,5|5|2,5|0



580|04/11/2010|6|21|13|12|8|7|16|10|9|25|1|4|17|14|24|4|305|12594|181480|1062602|438.982,21|2.467,35|12,5|5|2,5|0



581|08/11/2010|11|19|4|9|18|23|13|21|2|25|14|6|12|17|15|8|1077|29297|302521|1395685|160.241,06|728,74|12,5|5|2,5|0







582|11/11/2010|12|8|18|17|25|23|3|10|7|19|21|9|15|13|11|5|1168|62827|372211|1556302|125.093,87|327,85|12,5|5|2,5|0




583|16/11/2010|11|4|7|17|14|19|18|1|9|23|3|16|21|24|8|1|798|22000|207198|1075231|1.266.644,04|971,79|12,5|5|2,5|0
584|18/11/2010|7|21|23|14|6|10|2|5|11|19|22|20|8|3|15|3|441|13027|167793|961223|562.616,10|1.640,28|12,5|5|2,5|0


